,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Oligodendrocytes,-0.0005745455,0.01026674,0.487,0.513,0.487,0.35669999999999996,False,Aqp4
GABAergic Neurons,-0.00064190716,0.01952767,0.505,0.495,0.495,0.3692727272727272,False,Aqp4
Microglia,0.0010507228,0.018160876,0.501,0.499,0.499,0.3800833333333333,False,Aqp4
Oligodendrocyte Precursor Cells,0.02271905,0.01155648,0.983,0.017,0.017,0.017,True,Arc
Excitatory Neurons,0.026613278,0.01333703,0.978,0.022,0.022,0.0195,True,Arc
Neurons,0.01526801,0.013684964,0.867,0.133,0.133,0.05733333333333334,False,Arc
Myocytes,-0.013212103,0.018742573,0.244,0.756,0.244,0.10400000000000001,False,Arc
Astrocytes,0.0080349315,0.016391816,0.702,0.298,0.298,0.14279999999999998,False,Arc
Neural Stem Cells,0.0082150195,0.021487538,0.649,0.351,0.351,0.1775,False,Arc
GABAergic Neurons,0.0069052204,0.019923653,0.646,0.354,0.354,0.2027142857142857,False,Arc
Medium Spiny Neurons,0.0018761811,0.009474001,0.593,0.407,0.407,0.22825,False,Arc
Microglia,0.004150272,0.018310476,0.584,0.416,0.416,0.24911111111111112,False,Arc
Oligodendrocytes,-0.0023074385,0.009914475,0.432,0.568,0.432,0.26739999999999997,False,Arc
Endocrine Cells,-0.002774617,0.027821215,0.464,0.536,0.464,0.2852727272727273,False,Arc
Endothelial Cells,-0.00112519,0.030861886,0.485,0.515,0.485,0.30191666666666667,False,Arc
Oligodendrocyte Precursor Cells,0.016062276,0.011756146,0.911,0.089,0.089,0.089,False,Arhgap31
Myocytes,0.020942975,0.018824782,0.866,0.134,0.134,0.1115,False,Arhgap31
Neurons,0.00983849,0.013806875,0.763,0.237,0.237,0.15333333333333332,False,Arhgap31
Excitatory Neurons,0.0051396717,0.012447054,0.654,0.346,0.346,0.20149999999999998,False,Arhgap31
Astrocytes,0.00497226,0.016247831,0.643,0.357,0.357,0.23259999999999997,False,Arhgap31
Neural Stem Cells,0.005431884,0.021498919,0.6,0.4,0.4,0.26049999999999995,False,Arhgap31
Endothelial Cells,-0.0071442323,0.03073964,0.409,0.591,0.409,0.2817142857142857,False,Arhgap31
Medium Spiny Neurons,0.0009431835,0.009547582,0.561,0.439,0.439,0.30137499999999995,False,Arhgap31
Endocrine Cells,0.0021272365,0.027787177,0.538,0.462,0.462,0.3192222222222222,False,Arhgap31
Microglia,-0.00089748076,0.018124592,0.468,0.532,0.468,0.33409999999999995,False,Arhgap31
Oligodendrocytes,-0.0003569558,0.010299441,0.496,0.504,0.496,0.3488181818181818,False,Arhgap31
GABAergic Neurons,-0.0011298915,0.019492328,0.499,0.501,0.499,0.3613333333333333,False,Arhgap31
Oligodendrocytes,-0.016325414,0.009552073,0.04,0.96,0.04,0.04,True,Arrdc3
Myocytes,-0.030668523,0.018771037,0.053,0.947,0.053,0.0465,True,Arrdc3
Oligodendrocyte Precursor Cells,0.015036291,0.0113935005,0.907,0.093,0.093,0.062,False,Arrdc3
Neurons,0.010083349,0.013760619,0.768,0.232,0.232,0.10450000000000001,False,Arrdc3
Excitatory Neurons,0.0056612776,0.012522664,0.667,0.333,0.333,0.15020000000000003,False,Arrdc3
Astrocytes,0.0054837805,0.016355813,0.649,0.351,0.351,0.18366666666666667,False,Arrdc3
Endothelial Cells,-0.0078114592,0.030991036,0.402,0.598,0.402,0.21485714285714286,False,Arrdc3
Medium Spiny Neurons,0.0007249963,0.009556803,0.554,0.446,0.446,0.24375,False,Arrdc3
Microglia,-0.001971405,0.01812089,0.448,0.552,0.448,0.2664444444444445,False,Arrdc3
Endocrine Cells,0.0026074478,0.027947469,0.541,0.459,0.459,0.2857,False,Arrdc3
Neural Stem Cells,0.0005619052,0.021260638,0.51,0.49,0.49,0.3042727272727273,False,Arrdc3
GABAergic Neurons,-0.00043128044,0.01960165,0.508,0.492,0.492,0.3199166666666667,False,Arrdc3
Oligodendrocytes,-0.03866666,0.008929161,0.0,1.0,0.0,0.0,True,Aspa
Oligodendrocyte Precursor Cells,0.012780318,0.011234554,0.874,0.126,0.126,0.063,False,Aspa
Neurons,0.009147429,0.0138287945,0.747,0.253,0.253,0.12633333333333333,False,Aspa
Myocytes,0.008532511,0.018758787,0.671,0.329,0.329,0.177,False,Aspa
Excitatory Neurons,0.0045993286,0.012440197,0.642,0.358,0.358,0.21319999999999997,False,Aspa
Neural Stem Cells,0.005926584,0.021509731,0.614,0.386,0.386,0.242,False,Aspa
Endothelial Cells,-0.008742521,0.031040635,0.395,0.605,0.395,0.26385714285714285,False,Aspa
Astrocytes,0.002775899,0.016252382,0.588,0.412,0.412,0.282375,False,Aspa
Microglia,-0.0015568319,0.018068668,0.455,0.545,0.455,0.3015555555555556,False,Aspa
Endocrine Cells,0.0024574993,0.02773529,0.541,0.459,0.459,0.3173,False,Aspa
Medium Spiny Neurons,0.00017395086,0.009586459,0.527,0.473,0.473,0.33145454545454545,False,Aspa
GABAergic Neurons,-0.0012422999,0.019480396,0.496,0.504,0.496,0.3451666666666666,False,Aspa
Endocrine Cells,0.06399953,0.028504627,0.986,0.014,0.014,0.014,True,Atf5
Oligodendrocytes,0.019628054,0.010152699,0.97,0.03,0.03,0.022,True,Atf5
Oligodendrocyte Precursor Cells,0.016054006,0.011367052,0.921,0.079,0.079,0.041,True,Atf5
Neurons,0.011442732,0.013713878,0.797,0.203,0.203,0.0815,False,Atf5
Astrocytes,0.007859908,0.016376648,0.697,0.303,0.303,0.1258,False,Atf5
Excitatory Neurons,0.0054073255,0.01250213,0.661,0.339,0.339,0.16133333333333333,False,Atf5
Medium Spiny Neurons,0.0028023734,0.009534573,0.632,0.368,0.368,0.19085714285714284,False,Atf5
Myocytes,-0.0060409172,0.01888251,0.37,0.63,0.37,0.21325,False,Atf5
Neural Stem Cells,0.0050999857,0.021139523,0.599,0.401,0.401,0.23411111111111113,False,Atf5
Endothelial Cells,-0.0056147794,0.03080468,0.431,0.569,0.431,0.2538,False,Atf5
Microglia,0.002286022,0.01816188,0.533,0.467,0.467,0.2731818181818182,False,Atf5
GABAergic Neurons,-0.00058070436,0.019785266,0.505,0.495,0.495,0.2916666666666667,False,Atf5
Myocytes,0.08199589,0.019485768,1.0,0.0,0.0,0.0,True,Atp1b2
Neural Stem Cells,-0.049860675,0.020012554,0.009,0.991,0.009,0.0045,True,Atp1b2
Endocrine Cells,0.06749301,0.028542895,0.989,0.011,0.011,0.006666666666666665,True,Atp1b2
Medium Spiny Neurons,0.016545914,0.009511006,0.95,0.05,0.05,0.0175,True,Atp1b2
Astrocytes,-0.025672775,0.019632746,0.083,0.917,0.083,0.030600000000000006,True,Atp1b2
Neurons,0.013742353,0.012271455,0.868,0.132,0.132,0.04750000000000001,True,Atp1b2
Oligodendrocyte Precursor Cells,0.011642876,0.011826726,0.833,0.167,0.167,0.06457142857142859,False,Atp1b2
Endothelial Cells,-0.016539302,0.029203167,0.285,0.715,0.285,0.09212500000000001,False,Atp1b2
GABAergic Neurons,0.003384944,0.020728705,0.576,0.424,0.424,0.129,False,Atp1b2
Oligodendrocytes,0.0014479925,0.008976886,0.573,0.427,0.427,0.1588,False,Atp1b2
Excitatory Neurons,0.0024142112,0.01322476,0.571,0.429,0.429,0.18336363636363637,False,Atp1b2
Microglia,-0.0016105605,0.018901592,0.457,0.543,0.457,0.20616666666666664,False,Atp1b2
Oligodendrocytes,0.027682101,0.009345536,0.999,0.001,0.001,0.001,True,B2m
Microglia,0.042128257,0.022229185,0.968,0.032,0.032,0.0165,True,B2m
Oligodendrocyte Precursor Cells,0.017475981,0.011832267,0.931,0.069,0.069,0.034,True,B2m
Myocytes,0.02812784,0.01939118,0.926,0.074,0.074,0.044,True,B2m
Neurons,0.017020348,0.013530101,0.9,0.1,0.1,0.055200000000000006,False,B2m
Astrocytes,0.015137126,0.016992077,0.819,0.181,0.181,0.07616666666666667,False,B2m
Medium Spiny Neurons,0.005708052,0.0095126275,0.734,0.266,0.266,0.1032857142857143,False,B2m
Endothelial Cells,-0.016234096,0.028478682,0.285,0.715,0.285,0.126,False,B2m
Endocrine Cells,-0.015310326,0.029177021,0.31,0.69,0.31,0.14644444444444446,False,B2m
Excitatory Neurons,0.0039371834,0.012799849,0.616,0.384,0.384,0.1702,False,B2m
Neural Stem Cells,-0.0014141528,0.020887433,0.458,0.542,0.458,0.19636363636363638,False,B2m
GABAergic Neurons,-0.00032418,0.019813934,0.51,0.49,0.49,0.22083333333333335,False,B2m
Endocrine Cells,0.055671535,0.028283864,0.974,0.026,0.026,0.026,True,Bcam
Oligodendrocyte Precursor Cells,0.013685263,0.011279967,0.89,0.11,0.11,0.068,False,Bcam
Neurons,0.00938804,0.013785862,0.755,0.245,0.245,0.127,False,Bcam
Myocytes,-0.011903068,0.018719904,0.263,0.737,0.263,0.161,False,Bcam
Excitatory Neurons,0.0049448838,0.012437253,0.653,0.347,0.347,0.1982,False,Bcam
Astrocytes,0.0045768847,0.016242525,0.637,0.363,0.363,0.22566666666666668,False,Bcam
Endothelial Cells,-0.00537078,0.030548919,0.432,0.568,0.432,0.25514285714285717,False,Bcam
Medium Spiny Neurons,0.0012105665,0.009549611,0.564,0.436,0.436,0.27775,False,Bcam
Neural Stem Cells,0.0026361593,0.021544594,0.551,0.449,0.449,0.29677777777777775,False,Bcam
Microglia,-0.0011804748,0.018066347,0.464,0.536,0.464,0.3135,False,Bcam
Oligodendrocytes,-0.00063824595,0.010357248,0.487,0.513,0.487,0.3292727272727273,False,Bcam
GABAergic Neurons,-0.0014871922,0.019487606,0.492,0.508,0.492,0.3428333333333333,False,Bcam
Oligodendrocyte Precursor Cells,0.013204435,0.011285953,0.883,0.117,0.117,0.117,False,Bmpr1b
Neurons,0.0099510085,0.013798642,0.765,0.235,0.235,0.176,False,Bmpr1b
Excitatory Neurons,0.004561475,0.012468587,0.64,0.36,0.36,0.2373333333333333,False,Bmpr1b
Myocytes,0.0068679783,0.018718185,0.639,0.361,0.361,0.26825,False,Bmpr1b
Neural Stem Cells,0.007068801,0.021454863,0.634,0.366,0.366,0.2878,False,Bmpr1b
Endocrine Cells,0.0068665897,0.02773121,0.605,0.395,0.395,0.3056666666666667,False,Bmpr1b
Endothelial Cells,-0.007340912,0.03099912,0.408,0.592,0.408,0.3202857142857143,False,Bmpr1b
Astrocytes,0.0020075724,0.016507167,0.566,0.434,0.434,0.3345,False,Bmpr1b
Medium Spiny Neurons,0.000690503,0.009572682,0.553,0.447,0.447,0.34700000000000003,False,Bmpr1b
Microglia,-0.00062782376,0.018098446,0.473,0.527,0.473,0.35960000000000003,False,Bmpr1b
Oligodendrocytes,-0.0004923293,0.010327283,0.49,0.51,0.49,0.3714545454545455,False,Bmpr1b
GABAergic Neurons,-0.0014295656,0.019509112,0.494,0.506,0.494,0.38166666666666665,False,Bmpr1b
Oligodendrocyte Precursor Cells,0.016161663,0.011298854,0.923,0.077,0.077,0.077,False,C4b
Myocytes,0.024911258,0.018789615,0.901,0.099,0.099,0.088,False,C4b
Neurons,0.012168175,0.013793189,0.81,0.19,0.19,0.122,False,C4b
Astrocytes,0.013108876,0.016617775,0.79,0.21,0.21,0.144,False,C4b
Medium Spiny Neurons,0.0043866565,0.009550728,0.687,0.313,0.313,0.1778,False,C4b
Excitatory Neurons,0.0050785146,0.0124320835,0.654,0.346,0.346,0.2058333333333333,False,C4b
Endocrine Cells,0.008272886,0.02779008,0.62,0.38,0.38,0.23071428571428568,False,C4b
Neural Stem Cells,0.004350678,0.021333726,0.586,0.414,0.414,0.253625,False,C4b
Oligodendrocytes,0.0020790517,0.010310116,0.584,0.416,0.416,0.27166666666666667,False,C4b
Endothelial Cells,-0.0050825244,0.030970324,0.44,0.56,0.44,0.2885,False,C4b
Microglia,0.0021460948,0.018117322,0.529,0.471,0.471,0.3050909090909091,False,C4b
GABAergic Neurons,-0.0004990237,0.01948548,0.507,0.493,0.493,0.32075,False,C4b
Oligodendrocyte Precursor Cells,0.013801898,0.011357657,0.89,0.11,0.11,0.11,False,Cab39l
Oligodendrocytes,0.0067437803,0.010114463,0.751,0.249,0.249,0.1795,False,Cab39l
Neurons,0.008261718,0.0137148015,0.727,0.273,0.273,0.21066666666666667,False,Cab39l
Myocytes,0.006820495,0.018746132,0.638,0.362,0.362,0.2485,False,Cab39l
Excitatory Neurons,0.0042730654,0.012497252,0.631,0.369,0.369,0.2726,False,Cab39l
Endothelial Cells,-0.009062836,0.030665739,0.393,0.607,0.393,0.2926666666666667,False,Cab39l
Astrocytes,0.0030079794,0.016321437,0.597,0.403,0.403,0.3084285714285714,False,Cab39l
Neural Stem Cells,0.0040702135,0.021351714,0.581,0.419,0.419,0.32225,False,Cab39l
Endocrine Cells,0.0027996935,0.027978094,0.541,0.459,0.459,0.33744444444444444,False,Cab39l
Microglia,-0.0012696107,0.018102704,0.462,0.538,0.462,0.3499,False,Cab39l
GABAergic Neurons,-0.0023241583,0.019599061,0.475,0.525,0.475,0.3612727272727273,False,Cab39l
Medium Spiny Neurons,-0.00041156466,0.009532334,0.497,0.503,0.497,0.3725833333333333,False,Cab39l
Myocytes,0.039131325,0.018935725,0.986,0.014,0.014,0.014,True,Cabp1
Oligodendrocyte Precursor Cells,0.015647186,0.011739641,0.907,0.093,0.093,0.0535,False,Cabp1
Neurons,0.011035233,0.013347155,0.795,0.205,0.205,0.104,False,Cabp1
Medium Spiny Neurons,-0.006118956,0.009502913,0.269,0.731,0.269,0.14525,False,Cabp1
Endocrine Cells,0.015690355,0.027920267,0.723,0.277,0.277,0.1716,False,Cabp1
Astrocytes,0.0055199354,0.016480356,0.649,0.351,0.351,0.2015,False,Cabp1
Neural Stem Cells,0.0071106283,0.021450123,0.635,0.365,0.365,0.22485714285714287,False,Cabp1
Microglia,-0.0056316657,0.018371109,0.373,0.627,0.373,0.243375,False,Cabp1
Endothelial Cells,-0.007726178,0.030757695,0.402,0.598,0.402,0.261,False,Cabp1
Excitatory Neurons,-0.0027129771,0.01454803,0.42,0.58,0.42,0.27690000000000003,False,Cabp1
Oligodendrocytes,-0.0025073332,0.010090355,0.425,0.575,0.425,0.2903636363636364,False,Cabp1
GABAergic Neurons,0.0012519236,0.021135394,0.541,0.459,0.459,0.30441666666666667,False,Cabp1
Endocrine Cells,0.04330841,0.028205436,0.939,0.061,0.061,0.061,False,Calb1
Oligodendrocyte Precursor Cells,0.013534828,0.011423065,0.886,0.114,0.114,0.0875,False,Calb1
Neurons,0.008906241,0.013268508,0.752,0.248,0.248,0.141,False,Calb1
Astrocytes,0.0052821324,0.016338553,0.647,0.353,0.353,0.194,False,Calb1
Medium Spiny Neurons,-0.0037967581,0.009495945,0.357,0.643,0.357,0.2266,False,Calb1
GABAergic Neurons,-0.0075638015,0.02026981,0.366,0.634,0.366,0.24983333333333335,False,Calb1
Endothelial Cells,-0.007409113,0.03102208,0.407,0.593,0.407,0.2722857142857143,False,Calb1
Excitatory Neurons,0.00094264356,0.012752158,0.53,0.47,0.47,0.29700000000000004,False,Calb1
Microglia,1.0157315e-05,0.018144382,0.488,0.512,0.488,0.31822222222222224,False,Calb1
Oligodendrocytes,-0.0005298014,0.010288579,0.488,0.512,0.488,0.33520000000000005,False,Calb1
Myocytes,-0.00036827783,0.01874301,0.51,0.49,0.49,0.34927272727272735,False,Calb1
Neural Stem Cells,0.00026316996,0.021471387,0.502,0.498,0.498,0.36166666666666675,False,Calb1
Myocytes,0.026676035,0.018830432,0.919,0.081,0.081,0.081,False,Calb2
Oligodendrocyte Precursor Cells,0.013957669,0.011619601,0.888,0.112,0.112,0.0965,False,Calb2
Astrocytes,0.009392737,0.016421616,0.732,0.268,0.268,0.15366666666666667,False,Calb2
Endocrine Cells,0.014102214,0.027734162,0.703,0.297,0.297,0.1895,False,Calb2
Neurons,0.0066709877,0.012421565,0.703,0.297,0.297,0.211,False,Calb2
Endothelial Cells,-0.007900953,0.030998375,0.401,0.599,0.401,0.24266666666666667,False,Calb2
Excitatory Neurons,0.0029740545,0.012465672,0.59,0.41,0.41,0.26657142857142857,False,Calb2
Neural Stem Cells,-0.0026799918,0.021387905,0.44,0.56,0.44,0.28825,False,Calb2
Medium Spiny Neurons,0.0006587898,0.009588062,0.55,0.45,0.45,0.30622222222222223,False,Calb2
GABAergic Neurons,-0.0029480746,0.019791715,0.458,0.542,0.458,0.3214,False,Calb2
Microglia,-0.0004949727,0.018132078,0.476,0.524,0.476,0.3354545454545455,False,Calb2
Oligodendrocytes,-0.00031573206,0.010218601,0.496,0.504,0.496,0.34883333333333333,False,Calb2
Myocytes,0.048741892,0.019087784,0.995,0.005,0.005,0.005,True,Capn2
Oligodendrocyte Precursor Cells,0.015804652,0.011684094,0.909,0.091,0.091,0.048,True,Capn2
Endocrine Cells,0.023313649,0.028265938,0.801,0.199,0.199,0.09833333333333334,False,Capn2
Neurons,0.0114230225,0.013477094,0.801,0.199,0.199,0.12350000000000001,False,Capn2
Astrocytes,0.010670229,0.01690765,0.744,0.256,0.256,0.15,False,Capn2
Medium Spiny Neurons,0.006031685,0.009529212,0.742,0.258,0.258,0.168,False,Capn2
Oligodendrocytes,0.004443816,0.009932207,0.676,0.324,0.324,0.1902857142857143,False,Capn2
Excitatory Neurons,0.004948497,0.012637078,0.653,0.347,0.347,0.209875,False,Capn2
Microglia,0.0030299223,0.018245103,0.556,0.444,0.444,0.23588888888888893,False,Capn2
Endothelial Cells,-0.0045443163,0.03022772,0.446,0.554,0.446,0.2569,False,Capn2
GABAergic Neurons,0.0021875757,0.020068176,0.552,0.448,0.448,0.2742727272727273,False,Capn2
Neural Stem Cells,-0.0011617742,0.020939346,0.466,0.534,0.466,0.29025000000000006,False,Capn2
Medium Spiny Neurons,0.03234553,0.009516925,0.999,0.001,0.001,0.001,True,Car2
Endocrine Cells,0.08399872,0.028368294,0.996,0.004,0.004,0.0025,True,Car2
Neurons,0.022706475,0.0132703185,0.957,0.043,0.043,0.015999999999999997,True,Car2
Oligodendrocyte Precursor Cells,0.019832943,0.011800365,0.956,0.044,0.044,0.023,True,Car2
Neural Stem Cells,0.03312439,0.020715902,0.938,0.062,0.062,0.0308,True,Car2
Myocytes,-0.026392668,0.018882513,0.08,0.92,0.08,0.039,True,Car2
Oligodendrocytes,-0.015898118,0.012483766,0.088,0.912,0.088,0.04599999999999999,True,Car2
Endothelial Cells,-0.016151946,0.029437648,0.293,0.707,0.293,0.076875,False,Car2
Excitatory Neurons,0.0056968997,0.012869207,0.665,0.335,0.335,0.10555555555555556,False,Car2
Microglia,-0.0053794268,0.018628294,0.378,0.622,0.378,0.13279999999999997,False,Car2
Astrocytes,0.0022179391,0.01740526,0.57,0.43,0.43,0.1598181818181818,False,Car2
GABAergic Neurons,0.00064390973,0.020224089,0.529,0.471,0.471,0.18574999999999997,False,Car2
Myocytes,0.047740582,0.018937672,0.994,0.006,0.006,0.006,True,Car4
Oligodendrocyte Precursor Cells,0.012953083,0.011280006,0.877,0.123,0.123,0.0645,False,Car4
Neurons,0.008773678,0.013788095,0.735,0.265,0.265,0.13133333333333333,False,Car4
Endothelial Cells,-0.016110456,0.0304045,0.298,0.702,0.298,0.173,False,Car4
Excitatory Neurons,0.005180976,0.012558215,0.654,0.346,0.346,0.20759999999999995,False,Car4
Astrocytes,0.0046074223,0.01621509,0.637,0.363,0.363,0.23349999999999996,False,Car4
Medium Spiny Neurons,0.0018050572,0.009585097,0.59,0.41,0.41,0.2587142857142857,False,Car4
Neural Stem Cells,0.0032616516,0.021564825,0.566,0.434,0.434,0.28062499999999996,False,Car4
Microglia,-0.0014510744,0.01807288,0.46,0.54,0.46,0.3005555555555555,False,Car4
Endocrine Cells,0.00083788775,0.027709022,0.524,0.476,0.476,0.31809999999999994,False,Car4
GABAergic Neurons,-0.0016403225,0.019561527,0.491,0.509,0.491,0.3338181818181818,False,Car4
Oligodendrocytes,-0.00042813894,0.010356896,0.491,0.509,0.491,0.3469166666666666,False,Car4
Myocytes,-0.07474872,0.018777685,0.0,1.0,0.0,0.0,True,Cav1
Oligodendrocyte Precursor Cells,0.016216785,0.011622198,0.921,0.079,0.079,0.0395,True,Cav1
Neurons,0.009870003,0.013812626,0.763,0.237,0.237,0.10533333333333333,False,Cav1
Endothelial Cells,-0.015446349,0.03065189,0.305,0.695,0.305,0.15525,False,Cav1
Endocrine Cells,0.013197623,0.027845468,0.692,0.308,0.308,0.18580000000000002,False,Cav1
Excitatory Neurons,0.0048996406,0.012438751,0.653,0.347,0.347,0.21266666666666667,False,Cav1
Astrocytes,0.0041137086,0.01623077,0.628,0.372,0.372,0.23542857142857146,False,Cav1
Neural Stem Cells,0.005108286,0.0215484,0.595,0.405,0.405,0.256625,False,Cav1
Microglia,-0.0017643423,0.018063707,0.453,0.547,0.453,0.27844444444444444,False,Cav1
Medium Spiny Neurons,0.0004994591,0.009548103,0.546,0.454,0.454,0.296,False,Cav1
Oligodendrocytes,-0.00080039306,0.010353651,0.48,0.52,0.48,0.31272727272727274,False,Cav1
GABAergic Neurons,-0.0012241227,0.019479694,0.496,0.504,0.496,0.328,False,Cav1
Myocytes,-0.033220742,0.018756038,0.041,0.959,0.041,0.041,True,Cav2
Oligodendrocyte Precursor Cells,0.008444944,0.011782797,0.76,0.24,0.24,0.14049999999999999,False,Cav2
Neurons,0.009094578,0.013694648,0.749,0.251,0.251,0.17733333333333334,False,Cav2
Endothelial Cells,-0.013596106,0.030448446,0.329,0.671,0.329,0.21525,False,Cav2
Excitatory Neurons,0.0035296853,0.012628939,0.605,0.395,0.395,0.2512,False,Cav2
Medium Spiny Neurons,0.0018457826,0.009533038,0.591,0.409,0.409,0.2775,False,Cav2
Astrocytes,0.0026514048,0.01645346,0.584,0.416,0.416,0.29728571428571426,False,Cav2
Endocrine Cells,0.005052081,0.027834235,0.575,0.425,0.425,0.31325,False,Cav2
Microglia,-0.002564988,0.018128721,0.433,0.567,0.433,0.3265555555555555,False,Cav2
GABAergic Neurons,-0.002238448,0.019693779,0.476,0.524,0.476,0.34149999999999997,False,Cav2
Oligodendrocytes,0.00027345502,0.010264431,0.517,0.483,0.483,0.3543636363636363,False,Cav2
Neural Stem Cells,0.00074492936,0.021344848,0.514,0.486,0.486,0.3653333333333333,False,Cav2
Oligodendrocyte Precursor Cells,0.013573346,0.011295318,0.888,0.112,0.112,0.112,False,Cbs
Neurons,0.009858647,0.013789515,0.763,0.237,0.237,0.1745,False,Cbs
Myocytes,0.011298635,0.018729236,0.715,0.285,0.285,0.2113333333333333,False,Cbs
Excitatory Neurons,0.005004592,0.012469595,0.654,0.346,0.346,0.24499999999999997,False,Cbs
Endothelial Cells,-0.008754556,0.031003695,0.395,0.605,0.395,0.275,False,Cbs
Astrocytes,0.002494644,0.01669317,0.581,0.419,0.419,0.299,False,Cbs
Medium Spiny Neurons,0.0012901024,0.00957387,0.57,0.43,0.43,0.3177142857142857,False,Cbs
Endocrine Cells,0.003841246,0.027716437,0.557,0.443,0.443,0.33337500000000003,False,Cbs
Microglia,-0.0020366556,0.018089455,0.446,0.554,0.446,0.3458888888888889,False,Cbs
Oligodendrocytes,-0.0010054113,0.010322007,0.473,0.527,0.473,0.35860000000000003,False,Cbs
Neural Stem Cells,-0.00062309223,0.021336082,0.484,0.516,0.484,0.37000000000000005,False,Cbs
GABAergic Neurons,-0.0014936898,0.01951165,0.492,0.508,0.492,0.3801666666666667,False,Cbs
Myocytes,0.02822609,0.01881824,0.936,0.064,0.064,0.064,False,Ccnd1
Oligodendrocyte Precursor Cells,0.0132929785,0.011792392,0.873,0.127,0.127,0.0955,False,Ccnd1
Oligodendrocytes,0.010291737,0.010275632,0.848,0.152,0.152,0.11433333333333333,False,Ccnd1
Neurons,0.01080896,0.013762636,0.782,0.218,0.218,0.14024999999999999,False,Ccnd1
Neural Stem Cells,0.010746826,0.0214474,0.693,0.307,0.307,0.17359999999999998,False,Ccnd1
Astrocytes,0.0060867257,0.016260946,0.661,0.339,0.339,0.20116666666666663,False,Ccnd1
